,lat lon,valid time,DewPointFahrenheit,DominantType,DryBulbFahrenheit,HourlyPrecip,RelativeHumidity,SkyCondition,Visibility,WeatherType,WetBulbFahrenheit,WindDirection,WindGust,WindSpeed,APCP,SNOD,SNOW,day
1179,28.0 -114.25,2020-10-13 01:00:00-05:00,68.412,0.000,73.504,0.000,84.300,32.625,16800.000,NA,73.380,316.327,6.465,4.762,0.000,0.000,0.000,20201013
1180,34.0 -93.25,2020-10-13 02:00:00-05:00,48.491,0.000,49.142,0.000,91.100,6.750,12200.000,NA,49.134,332.305,2.114,1.413,0.000,0.000,0.000,20201013
1181,44.0 -123.5,2020-10-13 02:00:00-05:00,48.379,0.000,52.967,0.000,82.200,0.000,17100.000,NA,52.906,205.257,4.864,2.418,0.000,0.000,0.000,20201013
1182,48.0 -120.0,2020-10-13 02:00:00-05:00,25.541,0.000,35.754,0.000,59.600,99.750,43700.000,NA,35.675,252.756,2.239,1.473,0.000,0.000,0.000,20201013
1183,28.0 -114.25,2020-10-13 02:00:00-05:00,68.516,0.000,73.329,0.000,85.200,80.000,16300.000,NA,73.212,339.052,6.239,4.284,0.000,0.000,0.000,20201013
1184,34.0 -93.25,2020-10-13 03:00:00-05:00,47.855,0.000,49.168,0.000,92.500,0.875,12800.000,NA,49.152,336.286,2.980,2.170,0.000,0.000,0.000,20201013
1185,44.0 -123.5,2020-10-13 03:00:00-05:00,47.068,0.000,52.543,0.000,79.300,0.000,18500.000,NA,52.472,219.080,5.730,2.673,0.000,0.000,0.000,20201013
1186,48.0 -120.0,2020-10-13 03:00:00-05:00,23.893,0.000,37.018,0.000,56.200,89.375,36100.000,NA,36.916,204.954,4.980,3.254,0.000,0.000,0.000,20201013
1187,28.0 -114.25,2020-10-13 03:00:00-05:00,68.668,0.000,73.243,0.000,86.200,64.625,15900.000,NA,73.132,333.723,7.168,4.795,0.000,0.000,0.000,20201013
1188,34.0 -93.25,2020-10-13 04:00:00-05:00,46.886,0.000,48.568,0.000,91.200,0.000,13300.000,NA,48.548,348.452,3.478,2.259,0.000,0.000,0.000,20201013
1189,44.0 -123.5,2020-10-13 04:00:00-05:00,47.674,0.000,52.955,0.000,79.900,0.000,18000.000,NA,52.886,212.597,6.290,3.160,0.000,0.000,0.000,20201013
1190,48.0 -120.0,2020-10-13 04:00:00-05:00,27.986,4.000,34.618,0.000,75.100,98.625,14900.000,NA,34.565,204.420,7.540,4.571,0.090,0.000,0.000,20201013
1191,28.0 -114.25,2020-10-13 04:00:00-05:00,69.161,0.000,73.318,0.000,87.300,66.625,15200.000,NA,73.216,1.795,4.603,1.526,0.000,0.000,0.000,20201013
1192,34.0 -93.25,2020-10-13 05:00:00-05:00,46.084,0.000,47.697,0.000,90.800,0.000,13500.000,NA,47.679,28.763,3.910,2.179,0.000,0.000,0.000,20201013
1193,44.0 -123.5,2020-10-13 05:00:00-05:00,48.784,0.000,52.985,0.000,83.200,8.375,16600.000,NA,52.929,216.219,5.723,2.668,0.000,0.000,0.000,20201013
1194,48.0 -120.0,2020-10-13 05:00:00-05:00,27.634,4.000,33.747,1.080,76.700,92.500,8200.000,NA,33.700,207.254,8.160,4.671,0.500,0.001,0.000,20201013
1195,28.0 -114.25,2020-10-13 05:00:00-05:00,69.259,0.000,73.235,0.000,87.700,79.375,15200.000,NA,73.137,305.719,4.723,4.021,0.000,0.000,0.000,20201013
1196,34.0 -93.25,2020-10-13 06:00:00-05:00,45.065,0.000,46.029,0.000,89.000,0.000,13200.000,NA,46.019,343.683,2.841,1.752,0.000,0.000,0.000,20201013
1197,44.0 -123.5,2020-10-13 06:00:00-05:00,48.553,0.000,54.017,0.000,79.300,13.625,18400.000,NA,53.943,206.944,5.528,2.741,0.000,0.000,0.000,20201013
1198,48.0 -120.0,2020-10-13 06:00:00-05:00,30.440,4.000,31.967,2.520,93.400,100.000,1200.000,NA,31.955,189.811,7.591,3.622,1.540,0.006,0.001,20201013
1199,28.0 -114.25,2020-10-13 06:00:00-05:00,70.265,0.000,73.592,0.000,89.200,20.375,14600.000,NA,73.509,306.669,3.966,3.652,0.000,0.000,0.000,20201013
1200,34.0 -93.25,2020-10-13 07:00:00-05:00,44.987,0.000,46.209,0.000,91.100,0.000,12900.000,NA,46.195,341.750,2.983,2.243,0.000,0.000,0.000,20201013
1201,44.0 -123.5,2020-10-13 07:00:00-05:00,47.799,0.000,53.746,0.000,77.500,38.500,19400.000,NA,53.667,207.573,5.858,2.462,0.000,0.000,0.000,20201013
1202,48.0 -120.0,2020-10-13 07:00:00-05:00,28.674,4.000,32.259,1.800,85.800,100.000,1500.000,NA,32.231,189.312,11.421,5.885,1.300,0.010,0.000,20201013
1203,28.0 -114.25,2020-10-13 07:00:00-05:00,70.299,0.000,73.884,0.000,88.200,3.000,15000.000,NA,73.794,337.492,4.796,3.794,0.000,0.000,0.000,20201013
1204,34.0 -93.25,2020-10-13 08:00:00-05:00,44.963,0.000,46.922,0.000,91.900,0.000,13300.000,NA,46.901,356.656,3.025,1.738,0.000,0.000,0.000,20201013
1205,44.0 -123.5,2020-10-13 08:00:00-05:00,50.363,0.000,55.247,0.000,82.100,58.500,17100.000,NA,55.178,218.308,8.213,2.886,0.000,0.000,0.000,20201013
1206,48.0 -120.0,2020-10-13 08:00:00-05:00,31.013,4.000,32.297,1.440,94.100,100.000,1800.000,NA,32.287,183.516,8.150,4.711,1.010,0.013,0.000,20201013
1207,28.0 -114.25,2020-10-13 08:00:00-05:00,69.825,0.000,74.035,0.000,86.700,0.000,15700.000,NA,73.930,240.502,1.588,1.553,0.000,0.000,0.000,20201013
1208,34.0 -93.25,2020-10-13 09:00:00-05:00,47.556,0.000,52.853,0.000,82.900,0.000,16900.000,NA,52.786,53.284,2.783,1.419,0.000,0.000,0.000,20201013
1209,44.0 -123.5,2020-10-13 09:00:00-05:00,53.519,1.000,56.566,0.000,88.400,96.375,14400.000,NA,56.519,221.879,10.221,4.568,0.020,0.000,0.000,20201013
1210,48.0 -120.0,2020-10-13 09:00:00-05:00,33.269,4.000,33.278,0.360,99.400,100.000,200.000,NA,33.278,153.439,7.221,4.222,1.040,0.015,0.000,20201013
1211,28.0 -114.25,2020-10-13 09:00:00-05:00,70.619,0.000,73.891,0.000,89.200,19.500,14600.000,NA,73.808,238.879,2.971,2.832,0.000,0.000,0.000,20201013
1212,34.0 -93.25,2020-10-13 10:00:00-05:00,49.798,0.000,59.832,0.000,70.500,0.000,23600.000,NA,59.683,77.388,2.368,1.199,0.000,0.000,0.000,20201013
1213,44.0 -123.5,2020-10-13 10:00:00-05:00,55.986,1.000,57.245,0.720,94.500,99.750,9300.000,NA,57.225,215.529,13.243,5.515,0.250,0.000,0.000,20201013
1214,48.0 -120.0,2020-10-13 10:00:00-05:00,33.711,4.000,33.732,6.480,99.500,97.250,100.000,NA,33.732,174.248,8.618,3.569,2.190,0.016,0.002,20201013
1215,28.0 -114.25,2020-10-13 10:00:00-05:00,70.723,0.000,73.670,0.000,90.300,5.000,14200.000,NA,73.596,200.197,2.993,2.585,0.000,0.000,0.000,20201013
1216,34.0 -93.25,2020-10-13 11:00:00-05:00,49.000,0.000,66.414,0.000,54.500,0.000,36500.000,NA,66.127,98.835,4.619,1.190,0.000,0.000,0.000,20201013
1217,44.0 -123.5,2020-10-13 11:00:00-05:00,56.762,1.000,57.864,1.800,95.400,99.375,5100.000,NA,57.846,217.004,12.432,5.003,0.600,0.000,0.000,20201013
1218,48.0 -120.0,2020-10-13 11:00:00-05:00,34.825,1.000,34.802,1.440,99.700,100.000,100.000,NA,34.802,211.431,11.119,5.415,2.370,0.016,0.000,20201013
1219,28.0 -114.25,2020-10-13 11:00:00-05:00,68.350,0.000,76.314,0.000,75.200,0.000,21900.000,NA,76.113,169.681,5.744,4.125,0.000,0.000,0.000,20201013
1220,34.0 -93.25,2020-10-13 12:00:00-05:00,47.719,0.000,71.377,0.000,43.800,0.000,48400.000,NA,70.959,104.213,3.131,1.472,0.000,0.000,0.000,20201013
1221,44.0 -123.5,2020-10-13 12:00:00-05:00,57.507,1.000,58.777,2.160,95.400,96.625,4700.000,NA,58.756,219.049,14.569,5.374,0.570,0.000,0.000,20201013
1222,48.0 -120.0,2020-10-13 12:00:00-05:00,35.794,1.000,35.827,0.000,99.900,61.625,0.000,NA,35.827,226.573,12.319,7.072,1.480,0.015,0.000,20201013
1223,28.0 -114.25,2020-10-13 12:00:00-05:00,66.732,0.000,78.352,0.000,63.800,17.250,31300.000,NA,78.055,175.927,7.069,4.247,0.000,0.000,0.000,20201013
1224,34.0 -93.25,2020-10-13 13:00:00-05:00,45.476,0.000,74.087,0.000,36.900,0.000,57100.000,NA,73.571,86.828,1.576,1.146,0.000,0.000,0.000,20201013
1225,44.0 -123.5,2020-10-13 13:00:00-05:00,58.751,1.000,59.687,6.480,96.200,92.500,2700.000,NA,59.671,239.176,14.389,4.999,2.138,0.000,0.000,20201013
1226,48.0 -120.0,2020-10-13 13:00:00-05:00,38.951,0.000,38.987,0.000,99.700,32.000,100.000,NA,38.987,241.404,12.639,5.744,0.004,0.014,0.000,20201013
1227,28.0 -114.25,2020-10-13 13:00:00-05:00,65.051,0.000,81.062,0.000,54.000,39.875,39700.000,NA,80.644,171.660,9.139,5.305,0.000,0.000,0.000,20201013
1228,34.0 -93.25,2020-10-13 14:00:00-05:00,44.896,0.000,75.604,0.000,34.400,0.000,60000.000,NA,75.039,35.476,1.224,1.084,0.000,0.000,0.000,20201013
1229,44.0 -123.5,2020-10-13 14:00:00-05:00,59.184,1.000,60.641,0.360,94.600,95.500,12200.000,NA,60.616,243.746,16.286,6.059,0.210,0.000,0.000,20201013
1230,48.0 -120.0,2020-10-13 14:00:00-05:00,40.171,1.000,40.166,0.000,98.700,32.000,0.000,NA,40.166,245.556,13.974,6.930,0.420,0.012,0.000,20201013
1231,28.0 -114.25,2020-10-13 14:00:00-05:00,64.021,0.000,83.479,0.000,47.100,25.375,47200.000,NA,82.958,170.084,8.786,5.830,0.000,0.000,0.000,20201013
1232,34.0 -93.25,2020-10-13 15:00:00-05:00,44.948,0.000,76.659,0.000,33.300,0.000,61200.000,NA,76.063,44.143,1.231,0.978,0.000,0.000,0.000,20201013
1233,44.0 -123.5,2020-10-13 15:00:00-05:00,59.348,1.000,60.796,0.000,95.000,93.000,12200.000,NA,60.770,256.653,14.294,5.081,1.350,0.000,0.000,20201013
1234,48.0 -120.0,2020-10-13 15:00:00-05:00,37.523,1.000,42.009,0.000,83.900,8.875,16600.000,NA,41.961,261.485,23.294,10.876,0.180,0.010,0.000,20201013
1235,28.0 -114.25,2020-10-13 15:00:00-05:00,64.185,0.000,84.871,0.000,45.100,19.500,48500.000,NA,84.303,187.554,8.731,6.227,0.000,0.000,0.000,20201013
1236,34.0 -93.25,2020-10-13 16:00:00-05:00,45.463,0.000,76.543,0.000,33.700,0.000,60400.000,NA,75.957,66.385,1.513,1.072,0.000,0.000,0.000,20201013
1237,44.0 -123.5,2020-10-13 16:00:00-05:00,58.738,1.000,59.781,2.160,96.800,81.875,4400.000,NA,59.763,284.298,10.575,4.017,1.402,0.000,0.000,20201013
1238,48.0 -120.0,2020-10-13 16:00:00-05:00,35.000,0.000,41.106,0.000,78.400,6.750,19600.000,NA,41.044,274.425,25.700,11.238,0.000,0.007,0.000,20201013
1239,28.0 -114.25,2020-10-13 16:00:00-05:00,67.625,0.000,81.043,0.000,53.200,58.250,43800.000,NA,80.680,227.751,6.950,3.823,0.000,0.000,0.000,20201013
1240,34.0 -93.25,2020-10-13 17:00:00-05:00,46.469,0.000,76.177,0.000,34.900,0.000,59100.000,NA,75.613,66.765,1.479,1.064,0.000,0.000,0.000,20201013
1241,44.0 -123.5,2020-10-13 17:00:00-05:00,55.244,1.000,59.752,0.000,85.500,77.125,15900.000,NA,59.678,280.056,10.416,4.910,0.280,0.000,0.000,20201013
1242,48.0 -120.0,2020-10-13 17:00:00-05:00,35.219,0.000,40.289,0.000,82.500,20.125,17600.000,NA,40.238,265.660,25.291,12.621,0.004,0.004,0.000,20201013
1243,28.0 -114.25,2020-10-13 17:00:00-05:00,69.194,0.000,76.627,0.000,76.800,57.625,20200.000,NA,76.435,299.566,9.729,5.918,0.000,0.000,0.000,20201013
1244,34.0 -93.25,2020-10-13 18:00:00-05:00,52.821,0.000,74.070,0.000,45.400,0.000,53200.000,NA,73.647,44.848,0.938,0.641,0.000,0.000,0.000,20201013
1245,44.0 -123.5,2020-10-13 18:00:00-05:00,54.059,0.000,61.583,0.000,76.900,12.875,20300.000,NA,61.457,290.548,8.750,4.323,0.000,0.000,0.000,20201013
1246,48.0 -120.0,2020-10-13 18:00:00-05:00,32.346,0.000,37.733,0.000,80.700,5.250,18200.000,NA,37.684,268.014,27.188,13.931,0.000,0.002,0.000,20201013
1247,28.0 -114.25,2020-10-13 18:00:00-05:00,71.721,0.000,74.858,0.000,87.100,29.750,16500.000,NA,74.776,268.093,7.563,1.361,0.000,0.000,0.000,20201013
1248,34.0 -93.25,2020-10-13 19:00:00-05:00,49.274,0.000,67.831,0.000,43.100,0.000,49000.000,NA,67.515,56.850,1.077,1.044,0.000,0.000,0.000,20201013
1249,44.0 -123.5,2020-10-13 19:00:00-05:00,51.749,0.000,60.631,0.000,72.400,47.125,22700.000,NA,60.491,285.383,7.515,3.566,0.000,0.000,0.000,20201013
1250,48.0 -120.0,2020-10-13 19:00:00-05:00,31.949,0.000,36.669,0.000,82.100,5.250,17200.000,NA,36.627,268.989,28.140,13.690,0.000,0.000,0.000,20201013
1251,28.0 -114.25,2020-10-13 19:00:00-05:00,71.886,0.000,74.919,0.000,87.600,58.750,16200.000,NA,74.840,285.400,5.265,0.973,0.000,0.000,0.000,20201013
1252,34.0 -93.25,2020-10-13 20:00:00-05:00,53.667,0.000,61.528,0.000,64.200,0.000,27500.000,NA,61.400,54.018,1.126,0.788,0.000,0.000,0.000,20201013
1253,44.0 -123.5,2020-10-13 20:00:00-05:00,51.192,0.000,59.165,0.000,74.000,10.875,21200.000,NA,59.043,279.189,6.939,2.900,0.000,0.000,0.000,20201013
1254,48.0 -120.0,2020-10-13 20:00:00-05:00,29.817,0.000,35.428,0.000,78.800,6.125,18300.000,NA,35.381,270.348,29.251,14.488,0.010,0.000,0.000,20201013
1255,28.0 -114.25,2020-10-13 20:00:00-05:00,72.117,0.000,74.578,0.000,91.300,45.375,13900.000,NA,74.514,9.669,4.876,2.308,0.000,0.000,0.000,20201013
1256,34.0 -93.25,2020-10-13 21:00:00-05:00,52.655,0.000,58.212,0.000,69.900,0.000,23500.000,NA,58.128,56.642,1.749,1.192,0.000,0.000,0.000,20201013
1257,44.0 -123.5,2020-10-13 21:00:00-05:00,52.317,0.000,56.637,0.000,83.200,1.125,16700.000,NA,56.573,265.785,6.812,2.135,0.000,0.000,0.000,20201013
1258,48.0 -120.0,2020-10-13 21:00:00-05:00,31.955,4.000,32.224,6.840,98.300,7.500,300.000,NA,32.222,276.351,26.562,12.141,1.250,0.003,0.002,20201013
1259,28.0 -114.25,2020-10-13 21:00:00-05:00,71.780,0.000,74.862,0.000,89.000,61.000,14800.000,NA,74.782,37.435,6.874,2.872,0.000,0.000,0.000,20201013
1260,34.0 -93.25,2020-10-13 22:00:00-05:00,52.542,0.000,54.878,0.000,82.800,0.000,16600.000,NA,54.845,0.555,1.233,1.240,0.000,0.000,0.000,20201013
1261,44.0 -123.5,2020-10-13 22:00:00-05:00,51.642,0.000,55.216,0.000,84.500,0.000,16100.000,NA,55.165,264.822,5.483,2.184,0.000,0.000,0.000,20201013
1262,48.0 -120.0,2020-10-13 22:00:00-05:00,33.642,4.000,33.616,0.000,98.400,4.750,700.000,NA,33.616,257.708,21.858,8.559,2.460,0.008,0.000,20201013
1263,28.0 -114.25,2020-10-13 22:00:00-05:00,71.442,0.000,73.891,0.000,90.600,14.000,14200.000,NA,73.829,12.214,4.545,2.420,0.000,0.000,0.000,20201013
1264,34.0 -93.25,2020-10-13 23:00:00-05:00,51.867,0.000,53.378,0.000,86.600,0.000,14400.000,NA,53.357,319.092,1.480,1.475,0.000,0.000,0.000,20201013
1265,44.0 -123.5,2020-10-13 23:00:00-05:00,51.417,0.000,53.941,0.000,88.600,0.000,14400.000,NA,53.905,258.262,3.793,2.200,0.000,0.000,0.000,20201013
1266,48.0 -120.0,2020-10-13 23:00:00-05:00,30.492,1.000,34.703,0.000,81.500,3.375,17300.000,NA,34.668,294.180,16.355,4.553,0.230,0.007,0.000,20201013
1267,28.0 -114.25,2020-10-13 23:00:00-05:00,70.542,0.000,74.078,0.000,88.200,46.000,15000.000,NA,73.989,312.452,6.543,3.596,0.000,0.000,0.000,20201013
1268,34.0 -93.25,2020-10-14 00:00:00-05:00,50.286,0.000,51.632,0.000,87.700,0.000,14200.000,NA,51.614,315.185,1.366,1.320,0.000,0.000,0.000,20201014
1269,44.0 -123.5,2020-10-14 00:00:00-05:00,49.386,0.000,52.982,0.000,85.000,0.500,15900.000,NA,52.933,271.525,4.241,2.306,0.000,0.000,0.000,20201014
1270,48.0 -120.0,2020-10-14 00:00:00-05:00,28.911,0.000,34.982,0.000,75.400,2.250,20300.000,NA,34.932,328.117,9.116,5.666,0.000,0.006,0.000,20201014
1271,28.0 -114.25,2020-10-14 00:00:00-05:00,70.761,0.000,73.907,0.000,89.400,83.875,14600.000,NA,73.827,316.941,4.991,2.736,0.000,0.000,0.000,20201014
1272,34.0 -93.25,2020-10-14 01:00:00-05:00,49.165,0.000,50.242,0.000,88.000,0.000,13500.000,NA,50.228,356.674,1.226,1.242,0.000,0.000,0.000,20201014
1273,44.0 -123.5,2020-10-14 01:00:00-05:00,48.827,0.000,51.929,0.000,86.500,0.250,15300.000,NA,51.889,263.784,3.789,2.399,0.000,0.000,0.000,20201014
1274,48.0 -120.0,2020-10-14 01:00:00-05:00,28.352,0.000,34.379,0.000,75.700,3.375,20300.000,NA,34.331,347.700,7.851,5.619,0.000,0.006,0.000,20201014
1275,28.0 -114.25,2020-10-14 01:00:00-05:00,71.102,0.000,73.304,0.000,92.600,90.500,13300.000,NA,73.249,48.032,2.539,2.509,0.000,0.000,0.000,20201014
1276,34.0 -93.25,2020-10-14 02:00:00-05:00,48.221,0.000,49.209,0.000,87.900,0.000,13300.000,NA,49.197,8.326,1.429,1.417,0.000,0.000,0.000,20201014
1277,44.0 -123.5,2020-10-14 02:00:00-05:00,48.671,0.000,51.347,0.000,87.800,1.625,14700.000,NA,51.312,269.178,3.804,2.483,0.000,0.000,0.000,20201014
1278,48.0 -120.0,2020-10-14 02:00:00-05:00,29.434,0.000,34.472,0.000,79.100,3.000,18600.000,NA,34.431,301.147,14.992,6.698,0.000,0.005,0.000,20201014
1279,28.0 -114.25,2020-10-14 02:00:00-05:00,70.496,0.000,73.509,0.000,89.600,81.375,14800.000,NA,73.434,58.604,1.992,1.851,0.000,0.000,0.000,20201014
1280,34.0 -93.25,2020-10-14 03:00:00-05:00,47.124,0.000,47.953,0.000,88.800,0.000,13000.000,NA,47.943,8.625,1.484,1.458,0.000,0.000,0.000,20201014
1281,44.0 -123.5,2020-10-14 03:00:00-05:00,48.924,0.000,50.541,0.000,90.500,1.875,13500.000,NA,50.520,268.564,3.422,2.345,0.000,0.000,0.000,20201014
1282,48.0 -120.0,2020-10-14 03:00:00-05:00,25.186,0.000,34.116,0.000,67.600,3.000,25300.000,NA,34.049,310.728,15.984,7.382,0.000,0.005,0.000,20201014
1283,28.0 -114.25,2020-10-14 03:00:00-05:00,69.624,0.000,73.716,0.000,86.600,48.125,16100.000,NA,73.614,59.094,2.234,2.076,0.000,0.000,0.000,20201014
1284,34.0 -93.25,2020-10-14 04:00:00-05:00,46.313,0.000,46.926,0.000,89.700,0.000,12500.000,NA,46.919,6.290,1.524,1.480,0.000,0.000,0.000,20201014
1285,44.0 -123.5,2020-10-14 04:00:00-05:00,47.551,0.000,49.401,0.000,89.300,5.250,13900.000,NA,49.378,245.161,2.711,2.301,0.000,0.000,0.000,20201014
1286,48.0 -120.0,2020-10-14 04:00:00-05:00,25.613,0.000,34.663,0.000,67.300,1.875,25300.000,NA,34.595,328.116,13.211,7.621,0.000,0.004,0.000,20201014
1287,28.0 -114.25,2020-10-14 04:00:00-05:00,69.601,0.000,73.476,0.000,87.100,79.875,15700.000,NA,73.381,39.584,2.586,2.314,0.000,0.000,0.000,20201014
1288,34.0 -93.25,2020-10-14 05:00:00-05:00,45.500,0.000,46.294,0.000,88.700,0.000,12800.000,NA,46.285,8.319,1.621,1.604,0.000,0.000,0.000,20201014
1289,44.0 -123.5,2020-10-14 05:00:00-05:00,47.862,0.000,50.456,0.000,88.000,22.250,14900.000,NA,50.424,241.705,2.308,1.795,0.000,0.000,0.000,20201014
1290,48.0 -120.0,2020-10-14 05:00:00-05:00,26.712,0.000,34.594,0.000,70.600,9.750,23100.000,NA,34.533,316.933,16.183,7.989,0.000,0.004,0.000,20201014
1291,28.0 -114.25,2020-10-14 05:00:00-05:00,70.137,0.000,73.406,0.000,89.400,41.000,14600.000,NA,73.325,31.972,3.121,2.681,0.000,0.000,0.000,20201014
1292,34.0 -93.25,2020-10-14 06:00:00-05:00,44.780,0.000,45.353,0.000,89.600,0.000,12200.000,NA,45.347,20.546,1.169,1.131,0.000,0.000,0.000,20201014
1293,44.0 -123.5,2020-10-14 06:00:00-05:00,46.242,0.000,48.391,0.000,87.100,4.250,14900.000,NA,48.366,235.431,2.106,2.098,0.000,0.000,0.000,20201014
1294,48.0 -120.0,2020-10-14 06:00:00-05:00,29.480,4.000,32.978,0.000,85.500,2.750,15500.000,NA,32.951,307.021,16.606,8.818,0.008,0.003,0.000,20201014
1295,28.0 -114.25,2020-10-14 06:00:00-05:00,69.642,0.000,73.928,0.000,85.900,37.000,16000.000,NA,73.822,317.347,5.231,3.565,0.000,0.000,0.000,20201014
1296,34.0 -93.25,2020-10-14 07:00:00-05:00,43.767,0.000,44.068,0.000,92.700,6.375,12200.000,NA,44.064,19.364,1.299,1.310,0.000,0.000,0.000,20201014
1297,44.0 -123.5,2020-10-14 07:00:00-05:00,48.267,0.000,48.455,0.000,97.400,32.250,12200.000,NA,48.453,208.310,1.736,1.720,0.000,0.000,0.000,20201014
1298,48.0 -120.0,2020-10-14 07:00:00-05:00,26.892,0.000,35.068,0.000,69.800,1.125,23600.000,NA,35.004,340.310,9.674,5.760,0.000,0.003,0.000,20201014
1299,28.0 -114.25,2020-10-14 07:00:00-05:00,69.867,0.000,73.768,0.000,86.800,30.625,15900.000,NA,73.671,303.010,4.236,2.612,0.000,0.000,0.000,20201014
1300,34.0 -93.25,2020-10-14 08:00:00-05:00,45.378,0.000,45.411,0.000,100.000,33.125,100.000,NA,45.411,38.413,0.982,0.846,0.000,0.000,0.000,20201014
1301,44.0 -123.5,2020-10-14 08:00:00-05:00,47.065,0.000,48.786,0.000,93.100,28.750,13000.000,NA,48.765,202.426,1.232,1.244,0.002,0.000,0.000,20201014
1302,48.0 -120.0,2020-10-14 08:00:00-05:00,27.265,0.000,35.398,0.000,70.000,1.375,23600.000,NA,35.334,333.013,9.170,6.004,0.000,0.002,0.000,20201014
1303,28.0 -114.25,2020-10-14 08:00:00-05:00,70.353,0.000,73.648,0.000,88.900,29.750,15000.000,NA,73.566,299.715,3.732,2.345,0.000,0.000,0.000,20201014
1304,34.0 -93.25,2020-10-14 09:00:00-05:00,49.280,0.000,51.237,0.000,94.200,2.500,12400.000,NA,51.212,127.270,2.499,1.182,0.000,0.000,0.000,20201014
1305,44.0 -123.5,2020-10-14 09:00:00-05:00,46.692,0.000,48.762,0.000,91.900,21.125,13400.000,NA,48.738,208.336,1.561,1.310,0.002,0.000,0.000,20201014
1306,48.0 -120.0,2020-10-14 09:00:00-05:00,27.905,0.000,34.250,0.000,75.600,4.250,20400.000,NA,34.200,336.519,8.561,5.012,0.000,0.002,0.000,20201014
1307,28.0 -114.25,2020-10-14 09:00:00-05:00,70.880,0.000,73.512,0.000,91.200,13.125,13900.000,NA,73.446,257.964,2.436,2.234,0.000,0.000,0.000,20201014
1308,34.0 -93.25,2020-10-14 10:00:00-05:00,51.924,0.000,58.760,0.000,79.400,0.000,18600.000,NA,58.657,159.037,4.981,1.489,0.000,0.000,0.000,20201014
1309,44.0 -123.5,2020-10-14 10:00:00-05:00,48.099,0.000,48.185,0.000,99.900,22.500,300.000,NA,48.184,212.176,1.731,1.347,0.000,0.000,0.000,20201014
1310,48.0 -120.0,2020-10-14 10:00:00-05:00,26.611,0.000,34.685,0.000,70.100,39.625,23800.000,NA,34.623,340.701,7.169,4.818,0.000,0.001,0.000,20201014
1311,28.0 -114.25,2020-10-14 10:00:00-05:00,70.824,0.000,73.385,0.000,91.500,28.125,13900.000,NA,73.321,245.984,1.856,1.880,0.000,0.000,0.000,20201014
1312,34.0 -93.25,2020-10-14 11:00:00-05:00,52.738,0.000,64.894,0.000,66.000,0.000,27000.000,NA,64.687,178.317,5.759,1.920,0.000,0.000,0.000,20201014
1313,44.0 -123.5,2020-10-14 11:00:00-05:00,49.138,0.000,49.481,0.000,99.400,23.125,500.000,NA,49.477,214.475,1.509,1.115,0.000,0.000,0.000,20201014
1314,48.0 -120.0,2020-10-14 11:00:00-05:00,25.850,0.000,35.756,0.000,66.100,68.000,27100.000,NA,35.679,349.296,6.572,4.408,0.000,0.000,0.000,20201014
1315,28.0 -114.25,2020-10-14 11:00:00-05:00,69.838,0.000,73.556,0.000,87.300,3.000,16100.000,NA,73.464,253.811,1.697,1.503,0.000,0.000,0.000,20201014
1316,34.0 -93.25,2020-10-14 12:00:00-05:00,53.076,0.000,69.759,0.000,56.700,0.000,34700.000,NA,69.449,190.631,6.348,2.281,0.000,0.000,0.000,20201014
1317,44.0 -123.5,2020-10-14 12:00:00-05:00,49.251,0.000,52.659,0.000,89.300,9.125,14200.000,NA,52.614,221.517,1.473,0.823,0.000,0.000,0.000,20201014
1318,48.0 -120.0,2020-10-14 12:00:00-05:00,28.326,0.000,37.134,0.000,71.000,1.125,24700.000,NA,37.061,10.898,7.473,3.064,0.000,0.000,0.000,20201014
1319,28.0 -114.25,2020-10-14 12:00:00-05:00,68.376,0.000,74.034,0.000,81.500,23.375,19000.000,NA,73.896,304.607,2.098,2.106,0.000,0.000,0.000,20201014
1320,34.0 -93.25,2020-10-14 13:00:00-05:00,52.181,0.000,74.022,0.000,47.600,0.000,43400.000,NA,73.590,194.840,6.401,2.714,0.000,0.000,0.000,20201014
1321,44.0 -123.5,2020-10-14 13:00:00-05:00,50.944,0.000,55.122,0.000,87.600,1.125,15000.000,NA,55.063,199.178,2.588,0.594,0.000,0.000,0.000,20201014
1322,48.0 -120.0,2020-10-14 13:00:00-05:00,30.356,0.000,38.697,0.000,73.500,4.500,23500.000,NA,38.624,5.825,6.151,2.389,0.000,0.000,0.000,20201014
1323,28.0 -114.25,2020-10-14 13:00:00-05:00,69.731,0.000,74.022,0.000,85.800,6.375,16300.000,NA,73.916,308.788,3.026,2.896,0.000,0.000,0.000,20201014
1324,34.0 -93.25,2020-10-14 14:00:00-05:00,51.413,0.000,77.136,0.000,41.600,0.000,49900.000,NA,76.604,193.569,6.681,3.198,0.000,0.000,0.000,20201014
1325,44.0 -123.5,2020-10-14 14:00:00-05:00,50.738,0.000,57.561,0.000,80.100,23.750,18700.000,NA,57.461,106.243,2.119,0.390,0.000,0.000,0.000,20201014
1326,48.0 -120.0,2020-10-14 14:00:00-05:00,37.013,0.000,39.674,0.000,93.100,0.250,13700.000,NA,39.647,77.989,6.806,1.278,0.000,0.000,0.000,20201014
1327,28.0 -114.25,2020-10-14 14:00:00-05:00,69.863,0.000,74.211,0.000,85.500,9.250,16100.000,NA,74.103,309.400,4.619,3.964,0.000,0.000,0.000,20201014
